name,source,rarity,type,official_price_gp,rule_price,official_anchor_ratio,ml_price,pre_anchor_final_price,anchored_final_price,official_anchor_tier,official_anchor_delta
Eye Agate,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Eye patch decorated with tiny blue sapphires and moonstones,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Fan,ObojimaTallGrass,mundane,M,0.02,0.02,1.0,53.787384,0.02,0.02,near_agreement_official_heavy,0.0
Ffolk Sailing Ship,FRAiF,mundane,SHP|XPHB,20000.0,20000.0,1.0,40.81281,20000.0,20000.0,near_agreement_official_heavy,0.0
Field Spear,ObojimaTallGrass,mundane,M,2.0,2.0,1.0,53.787384,2.0,2.0,near_agreement_official_heavy,0.0
Fighting Chain,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
"Fighting Chain, Brutal",GrimHollowPG24,mundane,M|XPHB,750.0,750.0,1.0,53.787384,750.0,750.0,near_agreement_official_heavy,0.0
"Fighting Chain, Hook",GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
"Fighting Chain, Sickle",GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Fine Clothes,XPHB,mundane,G|XPHB,15.0,15.0,1.0,40.81281,15.0,15.0,near_agreement_official_heavy,0.0
Fine Wine (bottle),XPHB,mundane,FD|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Fine gold chain set with a fire opal,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Fingerprint Kit,CthulhuTorchlight,mundane,T|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Fire Bomb,GrimHollowPG24,mundane,AdvEq,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Fire Opal,XDMG,mundane,$G|XDMG,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,exact_commodity_official_price,0.0
Firearm Bullet,XPHB,mundane,A|XPHB,0.3,0.3,1.0,13.492485,0.3,0.3,near_agreement_official_heavy,0.0
Firelance Venom,HumblewoodTales,mundane,G,300.0,300.0,1.0,40.81281,300.0,300.0,near_agreement_official_heavy,0.0
Fishing Tackle,PHB,mundane,G,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Flail,XPHB,mundane,M|XPHB,10.0,10.0,1.0,53.787384,10.0,10.0,near_agreement_official_heavy,0.0
Flame Bellows,GrimHollowPG24,mundane,R|XPHB,750.0,750.0,1.0,40.81281,750.0,750.0,near_agreement_official_heavy,0.0
Flare,ValdaGunslinger,mundane,A|XPHB,1.0,1.0,1.0,13.492485,1.0,1.0,near_agreement_official_heavy,0.0
Flask,XPHB,mundane,G|XPHB,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Flour,XDMG,mundane,TG|XDMG,0.02,0.02,1.0,40.81281,0.02,0.02,exact_commodity_official_price,0.0
Flute,XPHB,mundane,INS|XPHB,2.0,2.0,1.0,82.138306,2.0,2.0,near_agreement_official_heavy,0.0
Flying Snake,FRHoF,mundane,MNT|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Forgery Kit,XPHB,mundane,T|XPHB,15.0,15.0,1.0,40.81281,15.0,15.0,near_agreement_official_heavy,0.0
Fragment,MonstersOfDrakkenheim,mundane,Dele|MonstersOfDrakkenheim,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Frying Pan,ObojimaTallGrass,mundane,M,0.3,0.3,1.0,53.787384,0.3,0.3,near_agreement_official_heavy,0.0
Galleon,CallfromtheDeep,mundane,SHP,15000.0,15000.0,1.0,40.81281,15000.0,15000.0,near_agreement_official_heavy,0.0
Galley,CallfromtheDeep,mundane,SHP,30000.0,30000.0,1.0,40.81281,30000.0,30000.0,near_agreement_official_heavy,0.0
Galley,XPHB,mundane,SHP|XPHB,30000.0,30000.0,1.0,40.81281,30000.0,30000.0,near_agreement_official_heavy,0.0
Garb of Light and Shadow,FRHoF,mundane,G|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Gargath Wool Clothes,HumblewoodTales,mundane,G,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Garnet,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Gasparian Tree Nuts,HumblewoodTales,mundane,TG,2.0,2.0,1.0,40.81281,2.0,2.0,exact_commodity_official_price,0.0
Genie Robe,FRHoF,mundane,G|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Geode,MonstersOfDrakkenheim,mundane,Dele|MonstersOfDrakkenheim,5000.0,5000.0,1.0,40.81281,5000.0,5000.0,near_agreement_official_heavy,0.0
Gift of the Wind-Touched Jerbeen Figurine,HumblewoodTales,mundane,$A|DMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Gilded royal coach or funeral barge,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Ginger,XDMG,mundane,TG|XDMG,1.0,1.0,1.0,40.81281,1.0,1.0,exact_commodity_official_price,0.0
Gladiator Net,GrimHollowPG24,mundane,M|XPHB,350.0,350.0,1.0,53.787384,350.0,350.0,near_agreement_official_heavy,0.0
Glaive,XPHB,mundane,M|XPHB,20.0,20.0,1.0,53.787384,20.0,20.0,near_agreement_official_heavy,0.0
Glass Bottle,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Glassblower's Tools,XPHB,mundane,AT|XPHB,30.0,30.0,1.0,40.81281,30.0,30.0,near_agreement_official_heavy,0.0
Gluebomb,TalDoreiCampaignSettingReborn,mundane,EXP|DMG,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Goat,XDMG,mundane,TG|XDMG,1.0,1.0,1.0,40.81281,1.0,1.0,exact_commodity_official_price,0.0
Gold,XDMG,mundane,TG|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Gold (gp),PHB,mundane,$C,1.0,1.0,1.0,40.81281,1.0,1.0,exact_commodity_official_price,0.0
Gold 5-Zino Coin,GGR,mundane,$C,5.0,5.0,1.0,40.81281,5.0,5.0,exact_commodity_official_price,0.0
Gold Bar (5-pound),XDMG,mundane,TB|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,exact_commodity_official_price,0.0
Gold Zino,GGR,mundane,$C,1.0,1.0,1.0,40.81281,1.0,1.0,exact_commodity_official_price,0.0
Gold birdcage with electrum filigree,XDMG,mundane,$A|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,exact_commodity_official_price,0.0
Gold bracelet,XDMG,mundane,$A|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Gold circlet set with four aquamarines,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Gold comb shaped like a dragon with red garnets as eyes,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Gold cup set with emeralds,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Gold idol,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Gold jewelry box with platinum filigree,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Gold locket with a painted portrait inside,XDMG,mundane,$A|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Gold music box,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Gold ring set with bloodstones,XDMG,mundane,$A|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,exact_commodity_official_price,0.0
Gold statuette set with rubies,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Grace of the Wind-Touched Jerbeen Figurine,HumblewoodTales,mundane,$A|DMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Grappling Gun,GrimHollowPG24,mundane,AdvEq,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Grappling Hook,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Greataxe,XPHB,mundane,M|XPHB,30.0,30.0,1.0,53.787384,30.0,30.0,near_agreement_official_heavy,0.0
Greatsword,XPHB,mundane,M|XPHB,50.0,50.0,1.0,53.787384,50.0,50.0,near_agreement_official_heavy,0.0
Guardian Poleaxe,GrimHollowPG24,mundane,M|XPHB,750.0,750.0,1.0,53.787384,750.0,750.0,near_agreement_official_heavy,0.0
Gunpowder (keg),XDMG,mundane,EXP|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Gunpowder (powder horn),XDMG,mundane,EXP|XDMG,35.0,35.0,1.0,40.81281,35.0,35.0,near_agreement_official_heavy,0.0
Halberd,XPHB,mundane,M|XPHB,20.0,20.0,1.0,53.787384,20.0,20.0,near_agreement_official_heavy,0.0
Half Plate Armor,XPHB,mundane,MA|XPHB,750.0,750.0,1.0,55.94895,750.0,750.0,near_agreement_official_heavy,0.0
Half Plate Barding,PHB,mundane,TAH,3000.0,3000.0,1.0,40.81281,3000.0,3000.0,near_agreement_official_heavy,0.0
Hammer,PHB,mundane,G,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Hand Crossbow,XPHB,mundane,R|XPHB,75.0,75.0,1.0,40.81281,75.0,75.0,near_agreement_official_heavy,0.0
Hand Sentira Lens,ChroniclesOfEberron,mundane,R,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Hand Tommybow (2),HelianasGuidetoMonsterHunting,mundane,R,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Hand Tommybow (3),HelianasGuidetoMonsterHunting,mundane,R,225.0,225.0,1.0,40.81281,225.0,225.0,near_agreement_official_heavy,0.0
Hand Tommybow (4),HelianasGuidetoMonsterHunting,mundane,R,300.0,300.0,1.0,40.81281,300.0,300.0,near_agreement_official_heavy,0.0
Hand Tommybow (5),HelianasGuidetoMonsterHunting,mundane,R,375.0,375.0,1.0,40.81281,375.0,375.0,near_agreement_official_heavy,0.0
Hand Tommybow (6),HelianasGuidetoMonsterHunting,mundane,R,450.0,450.0,1.0,40.81281,450.0,450.0,near_agreement_official_heavy,0.0
Handaxe,XPHB,mundane,M|XPHB,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Handheld mirror set in a painted wooden frame,XDMG,mundane,$A|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Harbor Moon,WDH,mundane,$C,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Healer's Kit,XPHB,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Heavy Crossbow,XPHB,mundane,R|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Heavy Sentira Lens,ChroniclesOfEberron,mundane,R,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Heavy Tommybow (2),HelianasGuidetoMonsterHunting,mundane,R,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Heavy Tommybow (3),HelianasGuidetoMonsterHunting,mundane,R,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Heavy Tommybow (4),HelianasGuidetoMonsterHunting,mundane,R,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Heavy Tommybow (5),HelianasGuidetoMonsterHunting,mundane,R,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Heavy Tommybow (6),HelianasGuidetoMonsterHunting,mundane,R,300.0,300.0,1.0,40.81281,300.0,300.0,near_agreement_official_heavy,0.0
Hematite,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Herbalism Kit,XPHB,mundane,T|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Hide Armor,XPHB,mundane,MA|XPHB,10.0,10.0,1.0,55.94895,10.0,10.0,near_agreement_official_heavy,0.0
Hide Barding,PHB,mundane,TAH,40.0,40.0,1.0,40.81281,40.0,40.0,near_agreement_official_heavy,0.0
Holy Water,XPHB,mundane,G|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Hooded Lantern,XPHB,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Hourglass,PHB,mundane,G,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Hunter's Breastplate,GrimHollowPG24,mundane,AdvEq,900.0,900.0,1.0,40.81281,900.0,900.0,near_agreement_official_heavy,0.0
Hunter's Chain Mail,GrimHollowPG24,mundane,AdvEq,575.0,575.0,1.0,40.81281,575.0,575.0,near_agreement_official_heavy,0.0
Hunter's Chain Shirt,GrimHollowPG24,mundane,AdvEq,550.0,550.0,1.0,40.81281,550.0,550.0,near_agreement_official_heavy,0.0
Hunter's Half Plate Armor,GrimHollowPG24,mundane,AdvEq,1250.0,1250.0,1.0,40.81281,1250.0,1250.0,near_agreement_official_heavy,0.0
Hunter's Hide Armor,GrimHollowPG24,mundane,AdvEq,510.0,510.0,1.0,40.81281,510.0,510.0,near_agreement_official_heavy,0.0
Hunter's Leather Armor,GrimHollowPG24,mundane,AdvEq,510.0,510.0,1.0,40.81281,510.0,510.0,near_agreement_official_heavy,0.0
Hunter's Padded Armor,GrimHollowPG24,mundane,AdvEq,505.0,505.0,1.0,40.81281,505.0,505.0,near_agreement_official_heavy,0.0
Hunter's Plate Armor,GrimHollowPG24,mundane,AdvEq,2000.0,2000.0,1.0,40.81281,2000.0,2000.0,near_agreement_official_heavy,0.0
Hunter's Ring Mail,GrimHollowPG24,mundane,AdvEq,530.0,530.0,1.0,40.81281,530.0,530.0,near_agreement_official_heavy,0.0
Hunter's Scale Mail,GrimHollowPG24,mundane,AdvEq,550.0,550.0,1.0,40.81281,550.0,550.0,near_agreement_official_heavy,0.0
Hunter's Splint Armor,GrimHollowPG24,mundane,AdvEq,700.0,700.0,1.0,40.81281,700.0,700.0,near_agreement_official_heavy,0.0
Hunter's Studded Leather Armor,GrimHollowPG24,mundane,AdvEq,545.0,545.0,1.0,40.81281,545.0,545.0,near_agreement_official_heavy,0.0
Hunting Trap,XPHB,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Imported Fruits,HumblewoodTales,mundane,TG,3.0,3.0,1.0,40.81281,3.0,3.0,exact_commodity_official_price,0.0
Ink,XPHB,mundane,G|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Ink Pen,XPHB,mundane,G|XPHB,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Insect Repellent (greasy salve),ToA,mundane,G,1.0,1.0,1.0,105.79828,1.0,1.0,near_agreement_official_heavy,0.0
Iron,XDMG,mundane,TG|XDMG,0.1,0.1,1.0,40.81281,0.1,0.1,exact_commodity_official_price,0.0
Iron Net,GrimHollowPG24,mundane,AdvEq,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Iron Pot,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Iron Spikes,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Jacinth,XDMG,mundane,$G|XDMG,5000.0,5000.0,1.0,40.81281,5000.0,5000.0,exact_commodity_official_price,0.0
Jade,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Jade game board with gold playing pieces,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Jasper,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Javelin,XPHB,mundane,M|XPHB,0.5,0.5,1.0,53.787384,0.5,0.5,near_agreement_official_heavy,0.0
Jet,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Jeweled anklet,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Jeweled gold crown,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Jeweled platinum ring,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Jeweler's Tools,XPHB,mundane,AT|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Jug,XPHB,mundane,G|XPHB,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Keelboat,CallfromtheDeep,mundane,SHP,3000.0,3000.0,1.0,40.81281,3000.0,3000.0,near_agreement_official_heavy,0.0
Keelboat,XPHB,mundane,SHP|XPHB,3000.0,3000.0,1.0,40.81281,3000.0,3000.0,near_agreement_official_heavy,0.0
Knightly Lance,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Knightly Sword,GrimHollowPG24,mundane,M|XPHB,750.0,750.0,1.0,53.787384,750.0,750.0,near_agreement_official_heavy,0.0
Lamp,XPHB,mundane,G|XPHB,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Lance,XPHB,mundane,M|XPHB,10.0,10.0,1.0,53.787384,10.0,10.0,near_agreement_official_heavy,0.0
Lapis Lazuli,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Leather Armor,XPHB,mundane,LA|XPHB,10.0,10.0,1.0,46.525715,10.0,10.0,near_agreement_official_heavy,0.0
Leather Barding,PHB,mundane,TAH,40.0,40.0,1.0,40.81281,40.0,40.0,near_agreement_official_heavy,0.0
Leatherworker's Tools,XPHB,mundane,AT|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Light Bayonet,ChroniclesOfEberron,mundane,M,2.0,2.0,1.0,53.787384,2.0,2.0,near_agreement_official_heavy,0.0
Light Crossbow,XPHB,mundane,R|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Light Hammer,XPHB,mundane,M|XPHB,2.0,2.0,1.0,53.787384,2.0,2.0,near_agreement_official_heavy,0.0
Light Sentira Lens,ChroniclesOfEberron,mundane,R,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Light Tommybow (2),HelianasGuidetoMonsterHunting,mundane,R,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Light Tommybow (3),HelianasGuidetoMonsterHunting,mundane,R,75.0,75.0,1.0,40.81281,75.0,75.0,near_agreement_official_heavy,0.0
Light Tommybow (4),HelianasGuidetoMonsterHunting,mundane,R,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Light Tommybow (5),HelianasGuidetoMonsterHunting,mundane,R,125.0,125.0,1.0,40.81281,125.0,125.0,near_agreement_official_heavy,0.0
Light Tommybow (6),HelianasGuidetoMonsterHunting,mundane,R,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Linen (1 sq. yd.),XDMG,mundane,TG|XDMG,5.0,5.0,1.0,40.81281,5.0,5.0,exact_commodity_official_price,0.0
Lock,XPHB,mundane,G|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Locking Spellbook,FRHoF,mundane,G|XPHB,35.0,35.0,1.0,40.81281,35.0,35.0,near_agreement_official_heavy,0.0
Lolth's Sting,XDMG,mundane,G|XPHB,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Lom Lom Dagger,ObojimaTallGrass,mundane,M,15.0,15.0,1.0,53.787384,15.0,15.0,near_agreement_official_heavy,0.0
Longbow,XPHB,mundane,R|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Longship,CallfromtheDeep,mundane,SHP,10000.0,10000.0,1.0,40.81281,10000.0,10000.0,near_agreement_official_heavy,0.0
Longship,XPHB,mundane,SHP|XPHB,10000.0,10000.0,1.0,40.81281,10000.0,10000.0,near_agreement_official_heavy,0.0
Longsword,XPHB,mundane,M|XPHB,15.0,15.0,1.0,53.787384,15.0,15.0,near_agreement_official_heavy,0.0
Lute,XPHB,mundane,INS|XPHB,35.0,35.0,1.0,82.138306,35.0,35.0,near_agreement_official_heavy,0.0
Lyre,XPHB,mundane,INS|XPHB,30.0,30.0,1.0,82.138306,30.0,30.0,near_agreement_official_heavy,0.0
Mace,XPHB,mundane,M|XPHB,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Magazine,GrimHollowPG24,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Magnifying Glass,XPHB,mundane,G|XPHB,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Malachite,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Malice,XDMG,mundane,G|XPHB,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Manacles,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Map,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Map or Scroll Case,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Mason's Tools,XPHB,mundane,AT|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Mastercraft Instrument,GrimHollowPG24,mundane,AdvEq,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Mastiff,XPHB,mundane,MNT|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Maul,XPHB,mundane,M|XPHB,10.0,10.0,1.0,53.787384,10.0,10.0,near_agreement_official_heavy,0.0
Menga leaves (1 ounce),ToA,mundane,G,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Merchant's Scale,PHB,mundane,G,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Midnight Tears,XDMG,mundane,G|XPHB,1500.0,1500.0,1.0,40.81281,1500.0,1500.0,near_agreement_official_heavy,0.0
Military Fork,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Military Saddle,XPHB,mundane,TAH|XPHB,20.0,20.0,1.0,40.81281,20.0,20.0,near_agreement_official_heavy,0.0
Miner's Pick,PHB,mundane,G,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Mirror,XPHB,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Monster Camouflage,FRHoF,mundane,G|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Monster Hunter's Pack,VRGR,mundane,G,33.0,33.0,1.0,40.81281,33.0,33.0,near_agreement_official_heavy,0.0
Moonstone,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Moorbounder,EGW,mundane,MNT,400.0,400.0,1.0,40.81281,400.0,400.0,near_agreement_official_heavy,0.0
Morningstar,XPHB,mundane,M|XPHB,15.0,15.0,1.0,53.787384,15.0,15.0,near_agreement_official_heavy,0.0
Moss Agate,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Mule,XPHB,mundane,MNT|XPHB,8.0,8.0,1.0,40.81281,8.0,8.0,near_agreement_official_heavy,0.0
Muroosa Balm,EGW,mundane,G,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Musket,HelianasGuidetoMonsterHunting,mundane,MF,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Musket,ValdaGunslinger,mundane,R|XPHB,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Musket,XPHB,mundane,R|XPHB,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Nakudama Bubble Rod,ObojimaTallGrass,mundane,R,22.0,22.0,1.0,40.81281,22.0,22.0,near_agreement_official_heavy,0.0
Navigator's Tools,XPHB,mundane,T|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Necklace string of small pink pearls,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Needle,XPHB,mundane,A|XPHB,0.02,0.02,1.0,13.492485,0.02,0.02,near_agreement_official_heavy,0.0
Needles (50),XPHB,mundane,A|XPHB,1.0,1.0,1.0,13.492485,1.0,1.0,near_agreement_official_heavy,0.0
Net,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Nib,WDH,mundane,$C,0.01,0.01,1.0,40.81281,0.01,0.01,exact_commodity_official_price,0.0
Noble's Jewelry,HumblewoodTales,mundane,LTG|HumblewoodTales,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Noisemaker,GrimHollowPG24,mundane,AdvEq,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Norlander Longship,FRAiF,mundane,SHP|XPHB,20000.0,20000.0,1.0,40.81281,20000.0,20000.0,near_agreement_official_heavy,0.0
Obsidian,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Obsidian statuette with gold fittings and inlay,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Oil of Taggit,XDMG,mundane,G|XPHB,400.0,400.0,1.0,40.81281,400.0,400.0,near_agreement_official_heavy,0.0
Old masterpiece painting,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
