name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta
Silent Blowgun,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20blowgun_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent blowgun,,,,,,none,,,,0.0,0.0,353.8989847426493,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.1581795909397823,345.29796948529867,353.8989847426493,415.2868,353.8989847426493,1371.4239501953125,Low,353.8989847426493,353.8989847426493,no_official_price,,0.0
Silent Blunderbuss,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20blunderbuss_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent blunderbuss,,,,,,none,,,,0.0,0.0,384.2943475534637,rule+variant,True,1,,rule,Silent Weapon,362.5,0.4008155871901366,406.0886951069274,384.2943475534637,415.2868,360.8282165527344,1371.4239501953125,Low,384.2943475534637,384.2943475534637,no_official_price,,0.0
"Silent Blunderbuss, Hand",ExploringEberron24,uncommon,R|XPHB,,none,"https://5e.tools/items.html#silent%20blunderbuss,%20hand_exploringeberron24",,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent blunderbuss hand,,,,,,none,,,,0.0,0.0,362.5,rule+variant,True,1,,rule,Silent Weapon,362.5,0.0,362.5,362.5,415.2868,360.8282165527344,1371.4239501953125,Low,362.5,362.5,no_official_price,,0.0
Silent Composite Longbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20composite%20longbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent composite longbow,,,,,,none,,,,0.0,0.0,358.1994923713247,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.0790897954698911,353.89898474264936,358.1994923713247,415.2868,358.1994923713247,1371.4239501953125,Low,358.1994923713247,358.1994923713247,no_official_price,,0.0
Silent Composite Shortbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20composite%20shortbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent composite shortbow,,,,,,none,,,,0.0,0.0,344.60574237132465,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.3290897954698911,326.7114847426493,344.60574237132465,415.2868,344.60574237132465,1371.4239501953125,Low,344.60574237132465,344.60574237132465,no_official_price,,0.0
Silent Dart,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20dart_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'T|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent dart,,,,,,none,,,,0.0,0.0,331.70421948529867,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.5663591818795646,300.90843897059733,331.70421948529867,415.2868,331.70421948529867,1371.4239501953125,Low,331.70421948529867,331.70421948529867,no_official_price,,0.0
Silent Dragon Pistol,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20dragon%20pistol_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent dragon pistol,,,,,,none,,,,0.0,0.0,362.5,rule+variant,True,1,,rule,Silent Weapon,362.5,0.0,362.5,362.5,415.2868,360.8282165527344,1371.4239501953125,Low,362.5,362.5,no_official_price,,0.0
Silent Dragon Rifle,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20dragon%20rifle_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent dragon rifle,,,,,,none,,,,0.0,0.0,376.09375,rule+variant,True,1,,rule,Silent Weapon,362.5,0.25,389.6875,376.09375,415.2868,360.8282165527344,1371.4239501953125,Low,376.09375,376.09375,no_official_price,,0.0
Silent Flame Bellows,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20flame%20bellows_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'CS|GrimHollowPG24', 'LD|XPHB', 'Mag|GrimHollowPG24', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent flame bellows,,,,,,none,,,,0.0,0.0,382.3700468094797,rule+variant,True,1,,rule,Silent Weapon,362.5,0.365426148220316,402.24009361895935,382.3700468094797,415.2868,360.8282165527344,1371.4239501953125,Low,382.3700468094797,382.3700468094797,no_official_price,,0.0
Silent Hand Crossbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20hand%20crossbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'L|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent hand crossbow,,,,,,none,,,,0.0,0.0,347.121378068165,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.2828252309302989,331.74275613633,347.121378068165,415.2868,347.121378068165,1371.4239501953125,Low,347.121378068165,347.121378068165,no_official_price,,0.0
Silent Heavy Crossbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20heavy%20crossbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent heavy crossbow,,,,,,none,,,,0.0,0.0,371.831779022356,rule+variant,True,1,,rule,Silent Weapon,362.5,0.1716189245490757,381.163558044712,371.831779022356,415.2868,360.8282165527344,1371.4239501953125,Low,371.831779022356,371.831779022356,no_official_price,,0.0
Silent Light Crossbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20light%20crossbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent light crossbow,,,,,,none,,,,0.0,0.0,363.884454227948,rule+variant,True,1,,rule,Silent Weapon,362.5,0.0254612271806531,365.26890845589605,363.884454227948,415.2868,360.8282165527344,1371.4239501953125,Low,363.884454227948,363.884454227948,no_official_price,,0.0
Silent Longbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20longbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent longbow,,,,,,none,,,,0.0,0.0,358.1994923713247,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.0790897954698911,353.89898474264936,358.1994923713247,415.2868,358.1994923713247,1371.4239501953125,Low,358.1994923713247,358.1994923713247,no_official_price,,0.0
Silent Musket,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20musket_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent musket,,,,,,none,,,,0.0,0.0,381.7787118566233,rule+variant,True,1,,rule,Silent Weapon,362.5,0.3545510226505443,401.0574237132467,381.7787118566233,415.2868,360.8282165527344,1371.4239501953125,Low,381.7787118566233,381.7787118566233,no_official_price,,0.0
Silent Pistol,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20pistol_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent pistol,,,,,,none,,,,0.0,0.0,360.715128068165,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.0328252309302988,358.93025613633,360.715128068165,415.2868,360.715128068165,1371.4239501953125,Low,360.715128068165,360.715128068165,no_official_price,,0.0
Silent Repeater Crossbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20repeater%20crossbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'Mag|GrimHollowPG24', 'Rep|GrimHollowPG24', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent repeater crossbow,,,,,,none,,,,0.0,0.0,365.9720360013573,rule+variant,True,1,,rule,Silent Weapon,362.5,0.0638535356571458,369.4440720027146,365.9720360013573,415.2868,360.8282165527344,1371.4239501953125,Low,365.9720360013573,365.9720360013573,no_official_price,,0.0
"Silent Repeater Crossbow, Hand",ExploringEberron24,uncommon,R|XPHB,,none,"https://5e.tools/items.html#silent%20repeater%20crossbow,%20hand_exploringeberron24",,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'L|XPHB', 'Mag|GrimHollowPG24', 'Rep|GrimHollowPG24']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent repeater crossbow hand,,,,,,none,,,,0.0,0.0,347.121378068165,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.2828252309302989,331.74275613633,347.121378068165,415.2868,347.121378068165,1371.4239501953125,Low,347.121378068165,347.121378068165,no_official_price,,0.0
"Silent Repeater Crossbow, Heavy",ExploringEberron24,uncommon,R|XPHB,,none,"https://5e.tools/items.html#silent%20repeater%20crossbow,%20heavy_exploringeberron24",,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'Mag|GrimHollowPG24', 'Rep|GrimHollowPG24', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent repeater crossbow heavy,,,,,,none,,,,0.0,0.0,372.4854694852987,rule+variant,True,1,,rule,Silent Weapon,362.5,0.1836408181204354,382.4709389705974,372.4854694852987,415.2868,360.8282165527344,1371.4239501953125,Low,372.4854694852987,372.4854694852987,no_official_price,,0.0
Silent Repeater Needler,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20repeater%20needler_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'L|XPHB', 'Mag|GrimHollowPG24', 'Rep|GrimHollowPG24']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent repeater needler,,,,,,none,,,,0.0,0.0,362.5,rule,False,1,,rule,Silent Weapon,362.5,-0.0328252309302988,358.93025613633,,415.2868,360.8282165527344,1371.4239501953125,Low,362.5,362.5,no_official_price,,0.0
Silent Repeater Slinger,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20repeater%20slinger_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'Mag|GrimHollowPG24', 'Rep|GrimHollowPG24', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent repeater slinger,,,,,,none,,,,0.0,0.0,367.53127139368064,rule+variant,True,1,,rule,Silent Weapon,362.5,0.0925291290791845,372.56254278736134,367.53127139368064,415.2868,360.8282165527344,1371.4239501953125,Low,367.53127139368064,367.53127139368064,no_official_price,,0.0
Silent Shortbow,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20shortbow_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent shortbow,,,,,,none,,,,0.0,0.0,344.60574237132465,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.3290897954698911,326.7114847426493,344.60574237132465,415.2868,344.60574237132465,1371.4239501953125,Low,344.60574237132465,344.60574237132465,no_official_price,,0.0
Silent Sling,ExploringEberron24,uncommon,R|XPHB,,none,https://5e.tools/items.html#silent%20sling_exploringeberron24,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['A|XPHB'],R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silent sling,,,,,,none,,,,0.0,0.0,348.90625,rule+variant,True,1,,rule,Silent Weapon,362.5,-0.25,335.3125,348.90625,415.2868,348.90625,1371.4239501953125,Low,348.90625,348.90625,no_official_price,,0.0
Silken Socks of Slickening,24GriffonsSaddlebag1,uncommon,,,none,https://5e.tools/items.html#silken%20socks%20of%20slickening_24griffonssaddlebag1,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,13.0,0.0,,0.0,0,0,False,0.0,silken socks of slickening,,,,,,none,,,,0.0,0.0,750.0,rule,False,0,,rule,,,,,,848.2967,429.9049072265625,3123.38671875,Low,813.8928497314454,813.8928497314454,no_official_price,,0.0
Silken Spite,EGW,artifact,M,,open,https://5e.tools/items.html#silken%20spite_egw,,,,,,,,,,,,,,[],[],[],[],,[],,,,{'equal': {'climb': 'walk'}},False,False,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'Vst|EGW']",M,True,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silken spite,,,,,,none,,,,0.0,0.0,250000.0,rule,False,1,,rule,,,,,,725.194,6.409172058105469,250000.0,Low,250000.0,250000.0,no_official_price,,0.0
Silken Spite (Awakened),EGW,artifact,M,,open,https://5e.tools/items.html#silken%20spite%20(awakened)_egw,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{'equal': {'climb': 'walk'}},True,False,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'Vst|EGW']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,120,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,True,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,silken spite awakened,,,,,,none,,,,0.0,0.0,345000.0,rule,False,2,,rule,,,,,,2689.8606,14.05041790008545,345000.0,Low,345000.0,345000.0,no_official_price,,0.0
Silken Spite (Dormant),EGW,artifact,M,,open,https://5e.tools/items.html#silken%20spite%20(dormant)_egw,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{'equal': {'climb': 'walk'}},True,False,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'Vst|EGW']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,120,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,True,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,13.0,0.0,,0.0,0,0,False,0.0,silken spite dormant,,,,,,none,,,,0.0,0.0,271250.0,rule,False,2,,rule,,,,,,1003.9921,5.570699691772461,271250.0,Low,271250.0,271250.0,no_official_price,,0.0
Silken Spite (Exalted),EGW,artifact,M,,open,https://5e.tools/items.html#silken%20spite%20(exalted)_egw,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{'equal': {'climb': 'walk'}},True,False,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'Vst|EGW']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,120,False,False,False,True,False,0,0.0,0,False,False,False,False,False,False,False,False,True,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,silken spite exalted,,,,,,none,,,,0.0,0.0,458000.0,rule,False,2,,rule,,,,,,3404.3577,15.352302551269531,458000.0,Low,458000.0,458000.0,no_official_price,,0.0
Silver Coin of Duvra,GriffonsSaddlebag2,common,,,open,https://5e.tools/items.html#silver%20coin%20of%20duvra_griffonssaddlebag2,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,minor,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,silver coin of duvra,,,,,,none,,,,0.0,0.0,90.0,rule,False,0,,rule,,,,,,175.61356,128.38914489746094,564.00439453125,Low,145.64881134033203,145.64881134033203,no_official_price,,0.0
Silver Dragon Scale Mail,XDMG,very_rare,MA|XPHB,,open,https://5e.tools/items.html#silver%20dragon%20scale%20mail_xdmg,,,,,,1.0,,,,,,,,['cold'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,14.0,,,,,,,False,False,True,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,['the breath weapons of dragons'],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,silver dragon scale mail,,,,,,none,,3.0,,0.0,0.0,17201.25,rule,False,3,,rule,,,,,,15373.928,4666.3515625,22152.033203125,Low,16013.49052734375,16013.49052734375,no_official_price,,0.0
