"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Owlbear Leather Armor","The Griffon's Saddlebag: Book Two","LA","Light Armor","Uncommon","Yes","1093.78","1,093 gp","875 gp","1,312 gp","Low","Algorithm","https://5e.tools/items.html#owlbear%20leather%20armor_griffonssaddlebag2","🤖","False"
"Ox","Dungeon Master's Guide (2024)","TG|XDMG","Trade Goods","Mundane","No","15.0","15 gp","12 gp","18 gp","High","Official","https://5e.tools/items.html#ox_xdmg","","True"
"Pack Saddle","Player's Handbook","TAH","Tack & Harness","Mundane","No","5.0","5.0 gp","4.0 gp","6.0 gp","High","Official","https://5e.tools/items.html#pack%20saddle_phb","","True"
"Pack of LeviBubble Sugarbombs","The Griffon's Saddlebag: Book One","","Wondrous Item","Uncommon","No","2282.71","2,282 gp","1,826 gp","2,739 gp","Low","Algorithm","https://5e.tools/items.html#pack%20of%20levibubble%20sugarbombs_24griffonssaddlebag1","⚠️ 🤖","False"
"Pack of Revisibility Bombs","The Griffon's Saddlebag: Book Two","","Wondrous Item","Rare","No","3533.47","3,533 gp","2,826 gp","4,240 gp","Low","Algorithm","https://5e.tools/items.html#pack%20of%20revisibility%20bombs_griffonssaddlebag2","🤖","False"
"Padded Armor","Player's Handbook (2024)","LA|XPHB","Light Armor","Mundane","No","5.0","5.0 gp","4.0 gp","6.0 gp","High","Official","https://5e.tools/items.html#padded%20armor_xphb","","True"
"Padded Armor of Acid Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4654.51","4,654 gp","3,723 gp","5,585 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20acid%20resistance_xdmg","","True"
"Padded Armor of Cold Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20cold%20resistance_xdmg","","True"
"Padded Armor of Fire Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20fire%20resistance_xdmg","","True"
"Padded Armor of Force Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20force%20resistance_xdmg","","True"
"Padded Armor of Gleaming","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Common","No","305.0","305 gp","244 gp","366 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20gleaming_xdmg","🤖","False"
"Padded Armor of Lightning Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","3724.44","3,724 gp","2,979 gp","4,469 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20lightning%20resistance_xdmg","","True"
"Padded Armor of Necrotic Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","3911.11","3,911 gp","3,128 gp","4,693 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20necrotic%20resistance_xdmg","","True"
"Padded Armor of Poison Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20poison%20resistance_xdmg","","True"
"Padded Armor of Psychic Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20psychic%20resistance_xdmg","","True"
"Padded Armor of Radiant Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20radiant%20resistance_xdmg","","True"
"Padded Armor of Thunder Resistance","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","4157.29","4,157 gp","3,325 gp","4,988 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20thunder%20resistance_xdmg","","True"
"Padded Armor of Vulnerability (Bludgeoning)","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","2414.37","2,414 gp","1,931 gp","2,897 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20vulnerability%20(bludgeoning)_xdmg","","True"
"Padded Armor of Vulnerability (Piercing)","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","2414.37","2,414 gp","1,931 gp","2,897 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20vulnerability%20(piercing)_xdmg","","True"
"Padded Armor of Vulnerability (Slashing)","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Rare","Yes","2414.37","2,414 gp","1,931 gp","2,897 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20vulnerability%20(slashing)_xdmg","","True"
"Padded Armor of Weightlessness","The Book of Many Things","LA|XPHB","Light Armor","Uncommon","Yes","4444.46","4,444 gp","3,555 gp","5,333 gp","Low","Algorithm","https://5e.tools/items.html#padded%20armor%20of%20weightlessness_bmt","⚠️","True"
"Padded Barding","Player's Handbook","TAH","Tack & Harness","Mundane","No","20.0","20 gp","16 gp","24 gp","High","Official","https://5e.tools/items.html#padded%20barding_phb","","True"
"Painblinder Myc Battleaxe (rare)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Rare","No","4031.98","4,031 gp","3,225 gp","4,838 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20battleaxe%20(rare)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Battleaxe (uncommon)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Uncommon","No","756.0","755 gp","604 gp","907 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20battleaxe%20(uncommon)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Boarding Axe (rare)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Rare","No","3963.09","3,963 gp","3,170 gp","4,755 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20boarding%20axe%20(rare)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Boarding Axe (uncommon)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Uncommon","No","743.08","743 gp","594 gp","891 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20boarding%20axe%20(uncommon)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Greataxe (rare)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Rare","No","4315.99","4,315 gp","3,452 gp","5,179 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20greataxe%20(rare)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Greataxe (uncommon)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Uncommon","No","809.25","809 gp","647 gp","971 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20greataxe%20(uncommon)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Handaxe (rare)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Rare","No","3715.99","3,715 gp","2,972 gp","4,459 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20handaxe%20(rare)_helianasguidetomonsterhunting","","True"
"Painblinder Myc Handaxe (uncommon)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Uncommon","No","696.75","696 gp","557 gp","836 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20myc%20handaxe%20(uncommon)_helianasguidetomonsterhunting","","True"
"Painblinder Mycaxe (rare)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Rare","No","3828.44","3,828 gp","3,062 gp","4,594 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20mycaxe%20(rare)_helianasguidetomonsterhunting","🤖","False"
"Painblinder Mycaxe (uncommon)","Heliana's Guide to Monster Hunting","M","Melee Weapon","Uncommon","No","857.14","857 gp","685 gp","1,028 gp","Low","Algorithm","https://5e.tools/items.html#painblinder%20mycaxe%20(uncommon)_helianasguidetomonsterhunting","🤖","False"
"Painted gold war mask","Dungeon Master's Guide (2024)","$A|XDMG","$A","Mundane","No","750.0","750 gp","600 gp","900 gp","High","Official","https://5e.tools/items.html#painted%20gold%20war%20mask_xdmg","⚠️","True"
"Painter's Sun Hat","Obojima: Tales from the Tall Grass","","Wondrous Item","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#painter's%20sun%20hat_obojimatallgrass","🤖","False"
"Painter's Supplies","Player's Handbook (2024)","AT|XPHB","Artisan's Tools","Mundane","No","10.0","10 gp","8.0 gp","12 gp","High","Official","https://5e.tools/items.html#painter's%20supplies_xphb","","True"
"Pair of Tiny Violin Rings","The Griffon's Saddlebag: Book One","RG|XDMG","Ring","Common","No","119.39","119 gp","95 gp","143 gp","Low","Algorithm","https://5e.tools/items.html#pair%20of%20tiny%20violin%20rings_24griffonssaddlebag1","🤖","False"
"Pair of engraved bone dice","Dungeon Master's Guide (2024)","$A|XDMG","$A","Mundane","No","25.0","25 gp","20 gp","30 gp","High","Official","https://5e.tools/items.html#pair%20of%20engraved%20bone%20dice_xdmg","","True"
"Pale Tincture","Dungeon Master's Guide (2024)","G|XPHB","Adventuring Gear","Mundane","No","250.0","250 gp","200 gp","300 gp","High","Official","https://5e.tools/items.html#pale%20tincture_xdmg","⚠️","True"
"Pan Flute","Player's Handbook (2024)","INS|XPHB","Musical Instrument","Mundane","No","12.0","12 gp","9.6 gp","14 gp","High","Official","https://5e.tools/items.html#pan%20flute_xphb","","True"
"Paper","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","0.2","20 cp","16 cp","24 cp","High","Official","https://5e.tools/items.html#paper_xphb","","True"
"Paper Bird","Waterdeep: Dragon Heist","","Wondrous Item","Uncommon","No","441.91","441 gp","353 gp","530 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#paper%20bird_wdh","","True"
"Paper Cartridge Bullet","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","0.15","15 cp","12 cp","18 cp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet_grimhollowpg24","","True"
"Paper Cartridge Bullet of Slaying","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#paper%20cartridge%20bullet%20of%20slaying_xdmg","🤖","False"
"Paper Cartridge Bullet, Armor-Piercing","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet,%20armor-piercing_grimhollowpg24","","True"
"Paper Cartridge Bullet, Blessed","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet,%20blessed_grimhollowpg24","","True"
"Paper Cartridge Bullet, Brutal","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet,%20brutal_grimhollowpg24","","True"
"Paper Cartridge Bullet, Desecrated","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet,%20desecrated_grimhollowpg24","","True"
"Paper Cartridge Bullet, Incendiary","Grim Hollow: Player's Guide (2024)","A|XPHB","Ammunition","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#paper%20cartridge%20bullet,%20incendiary_grimhollowpg24","","True"
"Paradise Plumage","Obojima: Tales from the Tall Grass","P","Potion","Common","No","77.66","77 gp","62 gp","93 gp","Low","Algorithm","https://5e.tools/items.html#paradise%20plumage_obojimatallgrass","🤖","False"
"Paragon's Plate","Grim Hollow: Campaign Guide (2024/Transformed)","HA|XPHB","Heavy Armor","Legendary","Yes","33517.36","33,517 gp","26,813 gp","40,220 gp","Low","Algorithm","https://5e.tools/items.html#paragon's%20plate_grimhollowcg24","🤖","False"
"Paralyzing  Arrow","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20arrow_grimhollowcg24","🤖","False"
"Paralyzing  Bellows Cannister","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20bellows%20cannister_grimhollowcg24","🤖","False"
"Paralyzing  Bolt","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20bolt_grimhollowcg24","🤖","False"
"Paralyzing  Bullet","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20bullet_grimhollowcg24","🤖","False"
"Paralyzing  Cannonball","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20cannonball_grimhollowcg24","🤖","False"
"Paralyzing  Dragon Shot","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20dragon%20shot_grimhollowcg24","🤖","False"
"Paralyzing  Firearm Bullet","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20firearm%20bullet_grimhollowcg24","🤖","False"
"Paralyzing  Flare","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20flare_grimhollowcg24","🤖","False"
"Paralyzing  Needle","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20needle_grimhollowcg24","🤖","False"
"Paralyzing  Paper Cartridge Bullet","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20paper%20cartridge%20bullet_grimhollowcg24","🤖","False"
"Paralyzing  Shell","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20shell_grimhollowcg24","🤖","False"
"Paralyzing  Shot","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20shot_grimhollowcg24","🤖","False"
"Paralyzing  Sling Bullet","Grim Hollow: Campaign Guide (2024/Transformed)","A|XPHB","Ammunition","Uncommon","No","187.5","187 gp","150 gp","225 gp","Low","Algorithm","https://5e.tools/items.html#paralyzing%20%20sling%20bullet_grimhollowcg24","🤖","False"
"Paranoia","Obojima: Tales from the Tall Grass","P","Potion","Common","No","77.66","77 gp","62 gp","93 gp","Low","Algorithm","https://5e.tools/items.html#paranoia_obojimatallgrass","🤖","False"
"Parchment","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","0.1","10 cp","8 cp","12 cp","High","Official","https://5e.tools/items.html#parchment_xphb","","True"
"Pariah's Shield","Guildmasters' Guide to Ravnica","S","Shield","Rare","Yes","2383.39","2,383 gp","1,906 gp","2,860 gp","Low","Single source (DMPG)","https://5e.tools/items.html#pariah's%20shield_ggr","","True"
"Parrying Dagger","Grim Hollow: Player's Guide (2024)","M|XPHB","Melee Weapon","Mundane","No","350.0","350 gp","280 gp","420 gp","High","Official","https://5e.tools/items.html#parrying%20dagger_grimhollowpg24","","True"
"Parrying Dagger Armblade","Eberron: Rising from the Last War","M|XPHB","Melee Weapon","Common","Yes","272.92","272 gp","218 gp","327 gp","Low","Algorithm","https://5e.tools/items.html#parrying%20dagger%20armblade_erlw","","True"
"Parrying Dagger of Certain Death","Explorer's Guide to Wildemount","M|XPHB","Melee Weapon","Rare","No","4412.3","4,412 gp","3,529 gp","5,294 gp","Low","Algorithm","https://5e.tools/items.html#parrying%20dagger%20of%20certain%20death_egw","","True"
"Parrying Dagger of Spite","The Griffon's Saddlebag: Book One","M|XPHB","Melee Weapon","Uncommon","Yes","361.25","361 gp","289 gp","433 gp","Low","Algorithm","https://5e.tools/items.html#parrying%20dagger%20of%20spite_24griffonssaddlebag1","","True"
"Parrying Dagger of the Sun And Moon","Obojima: Tales from the Tall Grass","M|XPHB","Melee Weapon","Rare","Yes","14659.32","14,659 gp","11,727 gp","17,591 gp","Low","Algorithm","https://5e.tools/items.html#parrying%20dagger%20of%20the%20sun%20and%20moon_obojimatallgrass","⚠️","True"
"Partridge Leather Armor","One-Shot Wonders: Holiday Adventure Pack","LA|XPHB","Light Armor","Uncommon","Yes","1836.38","1,836 gp","1,469 gp","2,203 gp","Low","Algorithm","https://5e.tools/items.html#partridge%20leather%20armor_oneshotwondersholidaypack","","True"
"Partridge Padded Armor","One-Shot Wonders: Holiday Adventure Pack","LA|XPHB","Light Armor","Uncommon","Yes","1834.12","1,834 gp","1,467 gp","2,200 gp","Low","Algorithm","https://5e.tools/items.html#partridge%20padded%20armor_oneshotwondersholidaypack","","True"
"Partridge Studded Leather Armor","One-Shot Wonders: Holiday Adventure Pack","LA|XPHB","Light Armor","Uncommon","Yes","2111.72","2,111 gp","1,689 gp","2,534 gp","Low","Algorithm","https://5e.tools/items.html#partridge%20studded%20leather%20armor_oneshotwondersholidaypack","","True"
"Passage Channeling Wand","Exploring Eberron (2024)","WD|XDMG","Wand","Rare","Yes","15487.2","15,487 gp","12,389 gp","18,584 gp","Low","Algorithm","https://5e.tools/items.html#passage%20channeling%20wand_exploringeberron24","⚠️ 🤖","False"
"Passage Dragonmark Channel","Exploring Eberron (2024)","","Wondrous Item","Common","Yes","573.22","573 gp","458 gp","687 gp","Low","Algorithm","https://5e.tools/items.html#passage%20dragonmark%20channel_exploringeberron24","⚠️ 🤖","False"
"Passage Dragonmark Reservoir","Exploring Eberron (2024)","","Wondrous Item","Uncommon","Yes","3739.67","3,739 gp","2,991 gp","4,487 gp","Low","Algorithm","https://5e.tools/items.html#passage%20dragonmark%20reservoir_exploringeberron24","⚠️ 🤖","False"
"Passing Memory","Obojima: Tales from the Tall Grass","P","Potion","Common","No","77.66","77 gp","62 gp","93 gp","Low","Algorithm","https://5e.tools/items.html#passing%20memory_obojimatallgrass","🤖","False"
"Pathfinder's Boots","Flee, Mortals! The MCDM Monster Book","","Wondrous Item","Very Rare","Yes","28354.73","28,354 gp","22,683 gp","34,025 gp","Low","Algorithm","https://5e.tools/items.html#pathfinder's%20boots_fleemortals","🤖","False"
"Pathfinder's Greataxe","Princes of the Apocalypse","M","Melee Weapon","Uncommon","No","459.97","459 gp","367 gp","551 gp","Low","Algorithm","https://5e.tools/items.html#pathfinder's%20greataxe_pota","🤖","False"
"Pathfinder's Pebble","Humblewood Tales","","Wondrous Item","Very Rare","Yes","17021.91","17,021 gp","13,617 gp","20,426 gp","Low","Algorithm","https://5e.tools/items.html#pathfinder's%20pebble_humblewoodtales","🤖","False"
"Pathseeking","Obojima: Tales from the Tall Grass","P","Potion","Common","No","77.66","77 gp","62 gp","93 gp","Low","Algorithm","https://5e.tools/items.html#pathseeking_obojimatallgrass","🤖","False"
"Pearl","Dungeon Master's Guide (2024)","$G|XDMG","$G","Mundane","No","100.0","100 gp","80 gp","120 gp","High","Official","https://5e.tools/items.html#pearl_xdmg","","True"
"Pearl of Power","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","2096.13","2,096 gp","1,676 gp","2,515 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#pearl%20of%20power_xdmg","","True"
"Pearl of Undead Detection","Waterdeep: Dungeon of the Mad Mage","OTH","Other","Unknown Magic","No","375.04","375 gp","300 gp","450 gp","High","Algorithm","https://5e.tools/items.html#pearl%20of%20undead%20detection_wdmm","🤖","False"
"Pearl of Wisdom Quiver","The Griffon's Saddlebag: Book One","","Wondrous Item","Rare","Yes","4291.75","4,291 gp","3,433 gp","5,150 gp","Low","Algorithm","https://5e.tools/items.html#pearl%20of%20wisdom%20quiver_24griffonssaddlebag1","🤖","False"
"Peeping Willow","Obojima: Tales from the Tall Grass","Ingred","Ingred","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#peeping%20willow_obojimatallgrass","🤖","False"
"Pegasus Quill","The Griffon's Saddlebag: Book Two","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#pegasus%20quill_griffonssaddlebag2","🤖","False"
"Pelt of the Pack Lord","Monsters of Drakkenheim","","Wondrous Item","Rare","Yes","4291.75","4,291 gp","3,433 gp","5,150 gp","Low","Algorithm","https://5e.tools/items.html#pelt%20of%20the%20pack%20lord_monstersofdrakkenheim","🤖","False"
"Pendant of Grave Regeneration","Flee, Mortals! The MCDM Monster Book","","Wondrous Item","Very Rare","Yes","9527.19","9,527 gp","7,621 gp","11,432 gp","Low","Algorithm","https://5e.tools/items.html#pendant%20of%20grave%20regeneration_fleemortals","🤖","False"
"Pendant of Prismatic Protection","Monsters of Drakkenheim","","Wondrous Item","Uncommon","No","1137.02","1,137 gp","909 gp","1,364 gp","Low","Algorithm","https://5e.tools/items.html#pendant%20of%20prismatic%20protection_monstersofdrakkenheim","🤖","False"
"Pendant of Thieves' Sight","The Griffon's Saddlebag: Book One","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#pendant%20of%20thieves'%20sight_24griffonssaddlebag1","🤖","False"
"Pendant of the Tempered Fury","The Griffon's Saddlebag: Book One","","Wondrous Item","Very Rare","Yes","15421.65","15,421 gp","12,337 gp","18,505 gp","Low","Algorithm","https://5e.tools/items.html#pendant%20of%20the%20tempered%20fury_24griffonssaddlebag1","🤖","False"
"Pendants of Belonging","Obojima: Tales from the Tall Grass","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#pendants%20of%20belonging_obojimatallgrass","🤖","False"
"Penitent Pummelers","The Pugilist Class (2024)","M|XPHB","Melee Weapon","Rare","No","5389.87","5,389 gp","4,311 gp","6,467 gp","Low","Algorithm","https://5e.tools/items.html#penitent%20pummelers_pugilist2024","🤖","False"
"Pennant of the Vind Rune","Storm King's Thunder","","Wondrous Item","Very Rare","Yes","18278.74","18,278 gp","14,622 gp","21,934 gp","Low","Single source (DMPG)","https://5e.tools/items.html#pennant%20of%20the%20vind%20rune_skt","","True"
"Pennypuncher Slingshot","The Griffon's Saddlebag: Book Two","R","Ranged Weapon","Rare","No","765.59","765 gp","612 gp","918 gp","Low","Algorithm","https://5e.tools/items.html#pennypuncher%20slingshot_griffonssaddlebag2","🤖","False"
"Pepper","Dungeon Master's Guide (2024)","TG|XDMG","Trade Goods","Mundane","No","2.0","2.0 gp","1.6 gp","2.4 gp","High","Official","https://5e.tools/items.html#pepper_xdmg","","True"
"Peppermince Sugarbomb","The Griffon's Saddlebag: Book One","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#peppermince%20sugarbomb_24griffonssaddlebag1","🤖","False"
"Peregrine Mask","Guildmasters' Guide to Ravnica","","Wondrous Item","Very Rare","Yes","8993.49","8,993 gp","7,194 gp","10,792 gp","Low","Single source (DMPG)","https://5e.tools/items.html#peregrine%20mask_ggr","","True"
"Peregrine Spear","The Griffon's Saddlebag: Book Two","M","Melee Weapon","Rare","No","4005.83","4,005 gp","3,204 gp","4,807 gp","Low","Algorithm","https://5e.tools/items.html#peregrine%20spear_griffonssaddlebag2","🤖","False"
"Perfect Memory","Obojima: Tales from the Tall Grass","P","Potion","Common","No","77.66","77 gp","62 gp","93 gp","Low","Algorithm","https://5e.tools/items.html#perfect%20memory_obojimatallgrass","🤖","False"
"Performer's Puppet","The Griffon's Saddlebag: Book Two","","Wondrous Item","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#performer's%20puppet_griffonssaddlebag2","🤖","False"
"Perfume","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","5.0","5.0 gp","4.0 gp","6.0 gp","High","Official","https://5e.tools/items.html#perfume_xphb","","True"
"Perfume","Humblewood Tales","LTG|HumblewoodTales","LTG","Mundane","No","20.0","20 gp","16 gp","24 gp","High","Official","https://5e.tools/items.html#perfume_humblewoodtales","","True"
"Perfume of Bewitching","Dungeon Master's Guide (2024)","","Wondrous Item","Common","No","129.27","129 gp","103 gp","155 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#perfume%20of%20bewitching_xdmg","","True"
"Periapt of Health","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","2338.47","2,338 gp","1,870 gp","2,806 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#periapt%20of%20health_xdmg","⚠️","True"
"Periapt of Proof against Poison","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","Yes","4856.13","4,856 gp","3,884 gp","5,827 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#periapt%20of%20proof%20against%20poison_xdmg","","True"
"Periapt of Reflection","The Griffon's Saddlebag: Book One","","Wondrous Item","Rare","Yes","2820.87","2,820 gp","2,256 gp","3,385 gp","Low","Algorithm","https://5e.tools/items.html#periapt%20of%20reflection_24griffonssaddlebag1","🤖","False"
"Periapt of Wound Closure","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","1498.95","1,498 gp","1,199 gp","1,798 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#periapt%20of%20wound%20closure_xdmg","","True"
"Peridot","Dungeon Master's Guide (2024)","$G|XDMG","$G","Mundane","No","500.0","500 gp","400 gp","600 gp","High","Official","https://5e.tools/items.html#peridot_xdmg","","True"
"Periscope Rod","The Griffon's Saddlebag: Book Two","RD|DMG","Rod","Common","No","271.99","271 gp","217 gp","326 gp","Low","Algorithm","https://5e.tools/items.html#periscope%20rod_griffonssaddlebag2","🤖","False"
"Permanent Parchment","The Griffon's Saddlebag: Book One","","Wondrous Item","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#permanent%20parchment_24griffonssaddlebag1","🤖","False"
"Petal Dancer Ward","The Griffon's Saddlebag: Book One","","Wondrous Item","Uncommon","Yes","1080.13","1,080 gp","864 gp","1,296 gp","Low","Algorithm","https://5e.tools/items.html#petal%20dancer%20ward_24griffonssaddlebag1","🤖","False"
